The flagship will open this fall in Manhattan 's Flatiron District in the `` Toy Building , '' at 200 Fifth Avenue .	neutral
For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news	neutral
ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .	neutral
The new chain has 700 discount stores and 250 supermarkets .	neutral
The orders also include a few high-power drives for the control of seismic compressors .	neutral
Filmiteollisuus Fine Ab will be transferred to Talentum Oyj in the form of a subsidiary .	neutral
LONDON AFX - UK and European brokers ' recommendations issued today , as collated by AFX News from a range of market sources .	neutral
The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .	neutral
Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , has a plant near Warsaw , in Poland , that makes flexible packaging .	neutral
Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .	neutral
The combined value of the orders is almost EUR 3mn .	neutral
Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .	neutral
The value of the orders is about EUR 25mn .	neutral
`` Marimekko operates in an industry in which changes in the business climate are reflected in consumer demand .	neutral
Satama and Trainers ' House will remain as names and independent brands of the business areas .	neutral
The total value of these two contracts is over EUR 21 million .	neutral
`` This vessel order will help Aspo secure the long-term competitiveness of its fleet , both in terms of technology and pricing .	positive
Merrill Lynch analyst Campbell Morgan upgraded his recommendation on PaperlinX from `` neutral '' to `` buy '' in May .	positive
Nordea sees a return to positive growth for the Baltic countries in 2011 .	positive
Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro $ 664,000 for the same period of 2006 .	positive
Passenger volumes rose by 8.4 % in the accounting period .	positive
Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .	positive
In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .	positive
Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .	positive
Orders received grew by 55 % year-on-year to EUR732m .	positive
EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .	positive
The Group also has a strong global position in other fishing categories .	positive
In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .	positive
Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .	positive
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .	positive
The original name Componenta +àm+Ñl , as a subsidiary of the Finnish Componenta Group , has been changed to +àm+Ñl Components and the company has seen a 63 % growth in Q1 2010 , in comparison to Q1 2009 .	positive
The financial impact is estimated to be an annual improvement of EUR2 .0 m in the division 's results , as of fiscal year 2008 .	positive
Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .	negative
Operating profits in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team .	negative
The OMX Helsinki index was down 0.34 pct at 8,256.02 on turnover of 813.191 mln eur .	negative
In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .	negative
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .	negative
The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .	negative
In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .	negative
Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .	negative
Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .	negative
( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .	negative
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .	negative
20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .	negative
Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .	negative
Finnish Bank of +àland reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .	negative
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .	negative
Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .	negative
